symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
MSFT,2021-04-29 00:00:00+00:00,252.51,256.1,249.0,255.46,40589023,248.0021017038,251.5280117474,244.5547634717,250.899437255,40589023,0.0,1.0
MSFT,2021-04-30 00:00:00+00:00,252.18,253.08,249.6,249.74,30945098,247.6779929811,248.5619258612,245.1440520584,245.2815527286,30945098,0.0,1.0
MSFT,2021-05-03 00:00:00+00:00,251.86,254.35,251.12,253.4,19626568,247.3637057349,249.8092533696,246.636916478,248.8762131074,19626568,0.0,1.0
MSFT,2021-05-04 00:00:00+00:00,247.79,251.21,245.76,250.97,32756052,243.3663648219,246.725309766,241.3726051037,246.4895943313,32756052,0.0,1.0
MSFT,2021-05-05 00:00:00+00:00,246.47,249.5,245.82,249.06,21901325,242.0699299312,245.045837294,241.4315339623,244.6136923304,21901325,0.0,1.0
MSFT,2021-05-06 00:00:00+00:00,249.73,249.86,244.69,246.45,26491085,245.2717312522,245.399410446,240.3217071241,242.0502869783,26491085,0.0,1.0
MSFT,2021-05-07 00:00:00+00:00,252.46,254.3,251.17,252.15,27032912,247.9529943216,249.7601459874,246.6860238602,247.6485285518,27032912,0.0,1.0
MSFT,2021-05-10 00:00:00+00:00,247.18,251.73,247.12,250.87,29299890,242.7672547588,247.2360265411,242.7083259001,246.3913795669,29299890,0.0,1.0
MSFT,2021-05-11 00:00:00+00:00,246.23,246.6,242.57,244.55,33641589,241.8342144966,242.197609125,238.2395541178,240.1842064539,33641589,0.0,1.0
MSFT,2021-05-12 00:00:00+00:00,239.0,244.38,238.07,242.165,36684370,234.7332870271,240.0172413543,233.8198897177,237.8417843218,36684370,0.0,1.0
MSFT,2021-05-13 00:00:00+00:00,243.03,245.6,241.42,241.8,29624298,238.6913420343,241.2154614806,237.1100843267,237.4833004316,29624298,0.0,1.0
MSFT,2021-05-14 00:00:00+00:00,248.15,249.18,245.49,245.575,23901081,243.7199379739,244.7315500477,241.1074252397,241.1909077894,23901081,0.0,1.0
MSFT,2021-05-17 00:00:00+00:00,245.18,246.59,243.52,246.55,24970168,240.8029594699,242.1877876486,239.1725943801,242.1485017428,24970168,0.0,1.0
MSFT,2021-05-18 00:00:00+00:00,243.08,246.41,242.9,246.27,20167975,238.7404494165,242.0110010726,238.5636628405,241.8735004023,20167975,0.0,1.0
MSFT,2021-05-19 00:00:00+00:00,243.12,243.23,238.6,239.31,25739807,239.3297380032,239.4380230936,234.8802051973,235.5791362354,25739807,0.56,1.0
MSFT,2021-05-20 00:00:00+00:00,246.48,247.95,243.86,243.96,21800716,242.6373553102,244.0844378821,240.0582013387,240.1566423299,21800716,0.0,1.0
MSFT,2021-05-21 00:00:00+00:00,245.17,248.33,244.74,247.565,21863058,241.3477783244,244.4585136489,240.9244820619,243.7054400656,21863058,0.0,1.0
MSFT,2021-05-24 00:00:00+00:00,250.78,251.16,247.51,247.785,21411547,246.8703179353,247.2443937022,243.6512975204,243.9220102465,21411547,0.0,1.0
MSFT,2021-05-25 00:00:00+00:00,251.72,252.75,250.82,251.769,17704303,247.7956632534,248.8096054636,246.9096943318,247.8438993391,17704303,0.0,1.0
MSFT,2021-05-26 00:00:00+00:00,251.49,252.94,250.75,251.43,17771600,247.5692489734,248.996643347,246.8407856379,247.5101843787,17771600,0.0,1.0
MSFT,2021-05-27 00:00:00+00:00,249.31,251.48,249.25,251.17,24426244,245.4232353635,247.5594048743,245.3641707687,247.2542378013,24426244,0.0,1.0
MSFT,2021-05-28 00:00:00+00:00,249.68,252.08,249.56,250.995,18274942,245.7874670312,248.150050822,245.6693378417,247.0819660666,18274942,0.0,1.0
MSFT,2021-06-01 00:00:00+00:00,247.4,251.29,246.96,251.23,23213310,243.54301243,247.3723669909,243.1098720684,247.3133023961,23213310,0.0,1.0
MSFT,2021-06-02 00:00:00+00:00,247.3,249.27,245.84,248.125,19406705,243.4445714387,245.383858967,242.007332966,244.2567096168,19406705,0.0,1.0
MSFT,2021-06-03 00:00:00+00:00,245.71,246.34,243.0,245.22,25307711,241.8793596774,242.4995379224,239.2116088136,241.3969988201,25307711,0.0,1.0
MSFT,2021-06-04 00:00:00+00:00,250.79,251.65,247.51,247.76,25281094,246.8801620345,247.7267545595,243.6512975204,243.8973999986,25281094,0.0,1.0
MSFT,2021-06-07 00:00:00+00:00,253.81,254.09,249.81,249.98,23079167,249.8530799712,250.1287147467,245.9154403199,246.0827900051,23079167,0.0,1.0
MSFT,2021-06-08 00:00:00+00:00,252.57,256.01,252.51,255.16,22454998,248.6324116793,252.0187817793,248.5733470845,251.1820333535,22454998,0.0,1.0
MSFT,2021-06-09 00:00:00+00:00,253.59,255.53,253.21,253.81,17937634,249.6365097903,251.5462650212,249.2624340235,249.8530799712,17937634,0.0,1.0
MSFT,2021-06-10 00:00:00+00:00,257.24,257.46,253.67,254.29,24563619,253.2296059721,253.4461761529,249.7152625834,250.3255967293,24563619,0.0,1.0
MSFT,2021-06-11 00:00:00+00:00,257.89,258.4868,256.61,257.985,18999731,253.8694724154,254.4569682514,252.609427727,253.9629913572,18999731,0.0,1.0
MSFT,2021-06-14 00:00:00+00:00,259.89,259.95,256.8,257.9,19150507,255.8382922411,255.8973568358,252.7964656105,253.8793165146,19150507,0.0,1.0
MSFT,2021-06-15 00:00:00+00:00,258.36,259.99,257.68,259.775,18038931,254.3321450745,255.9367332323,253.6627463337,255.7250851011,18038931,0.0,1.0
MSFT,2021-06-16 00:00:00+00:00,257.38,260.58,254.42,259.4,27036535,253.3674233599,256.5175350809,250.453570018,255.3559313838,27036535,0.0,1.0
MSFT,2021-06-17 00:00:00+00:00,260.9,261.75,256.01,256.065,27565537,256.832546253,257.6692946789,252.0187817793,252.0729243246,27565537,0.0,1.0
MSFT,2021-06-18 00:00:00+00:00,259.43,262.3,258.75,259.63,37202217,255.3854636812,258.2107201309,254.7160649405,255.5823456637,37202217,0.0,1.0
MSFT,2021-06-21 00:00:00+00:00,262.63,263.52,257.92,259.82,26696119,258.5355754022,259.4117002246,253.8990047128,255.7693835472,26696119,0.0,1.0
MSFT,2021-06-22 00:00:00+00:00,265.51,265.79,262.4,262.72,24694090,261.3706759511,261.6463107267,258.3091611222,258.6241722943,24694090,0.0,1.0
MSFT,2021-06-23 00:00:00+00:00,265.275,266.83,264.43,265.99,19518681,261.1393396216,262.670097036,260.3075132452,261.8431927092,19518681,0.0,1.0
MSFT,2021-06-24 00:00:00+00:00,266.69,267.85,265.47,266.16,21446867,262.5322796482,263.6741951471,261.3312995546,262.0105423944,21446867,0.0,1.0
MSFT,2021-06-25 00:00:00+00:00,265.02,267.25,264.76,266.23,25611113,260.8883150938,263.0835491994,260.6323685165,262.0794510883,25611113,0.0,1.0
MSFT,2021-06-28 00:00:00+00:00,268.72,268.9,265.91,266.185,19590024,264.5306317712,264.7078255555,261.7644399162,262.0351526422,19590024,0.0,1.0
MSFT,2021-06-29 00:00:00+00:00,271.4,271.65,267.98,268.865,19937811,267.1688503375,267.4149528157,263.8021684357,264.6733712086,19937811,0.0,1.0
MSFT,2021-06-30 00:00:00+00:00,270.9,271.3598,269.6043,270.69,21656457,266.6766453811,267.129277059,265.4011454571,266.4699192994,21656457,0.0,1.0
MSFT,2021-07-01 00:00:00+00:00,271.6,271.84,269.6,269.61,16725323,267.3657323201,267.6019906992,265.3969124945,265.4067565936,16725323,0.0,1.0
MSFT,2021-07-02 00:00:00+00:00,277.65,278.0,272.5,272.82,26474408,273.3214122926,273.6659557621,268.2517012416,268.5667124137,26474408,0.0,1.0
MSFT,2021-07-06 00:00:00+00:00,277.66,279.3698,274.3,278.03,31565560,273.3312563918,275.0144004607,270.0236390847,273.6954880595,31565560,0.0,1.0
MSFT,2021-07-07 00:00:00+00:00,279.93,280.6945,277.15,279.4,23260031,275.5658668938,276.3184482722,272.8292073362,275.0441296401,23260031,0.0,1.0
MSFT,2021-07-08 00:00:00+00:00,277.42,278.73,274.87,276.9,24618591,273.0949980127,274.3845749985,270.584752735,272.583104858,24618591,0.0,1.0
MSFT,2021-07-09 00:00:00+00:00,277.94,278.05,275.32,275.72,23916665,273.6068911673,273.7151762578,271.0277371958,271.4215011609,23916665,0.0,1.0
MSFT,2021-07-12 00:00:00+00:00,277.32,279.77,276.58,279.157,18931695,272.9965570214,275.4083613078,272.2680936859,274.8049180312,18931695,0.0,1.0
MSFT,2021-07-13 00:00:00+00:00,280.98,282.8477,277.39,277.52,26120128,276.5994973023,278.4380796965,273.0654657153,273.193439004,26120128,0.0,1.0
MSFT,2021-07-14 00:00:00+00:00,282.51,283.66,280.55,282.345,23113662,278.1056444689,279.2377158686,276.1762010398,277.9432168333,23113662,0.0,1.0
MSFT,2021-07-15 00:00:00+00:00,281.03,282.51,279.83,282.0,22604227,276.6487177979,278.1056444689,275.4674259026,277.6035954134,22604227,0.0,1.0
MSFT,2021-07-16 00:00:00+00:00,280.75,284.1,279.46,282.07,26186848,276.3730830223,279.6708562303,275.1031942348,277.6725041073,26186848,0.0,1.0
MSFT,2021-07-19 00:00:00+00:00,277.01,280.37,274.45,278.9335,32935634,272.6913899484,275.9990072555,270.1713005716,274.5849024157,32935634,0.0,1.0
MSFT,2021-07-20 00:00:00+00:00,279.32,280.97,276.26,278.03,26259741,274.965376847,276.5896532032,271.9530825138,273.6954880595,26259741,0.0,1.0
MSFT,2021-07-21 00:00:00+00:00,281.4,281.52,277.29,278.905,24364320,277.0129494657,277.1310786552,272.967024724,274.5568467332,24364320,0.0,1.0
MSFT,2021-07-22 00:00:00+00:00,286.14,286.42,283.42,283.84,23384059,281.6790524524,281.954687228,279.0014574896,279.4149096529,23384059,0.0,1.0
MSFT,2021-07-23 00:00:00+00:00,289.67,289.99,286.5,287.37,22768071,285.1540194446,285.4690306167,282.033440021,282.8898766452,22768071,0.0,1.0
MSFT,2021-07-26 00:00:00+00:00,289.05,289.69,286.642,289.0,23176073,284.5436852987,285.1737076429,282.1732262286,284.4944648031,23176073,0.0,1.0
MSFT,2021-07-27 00:00:00+00:00,286.54,289.575,282.95,289.43,33604073,282.0728164175,285.0605005029,278.5387848305,284.9177610656,33604073,0.0,1.0
MSFT,2021-07-28 00:00:00+00:00,286.22,290.15,283.8303,288.99,33566853,281.7578052454,285.6265362028,279.4053608768,284.4846207039,33566853,0.0,1.0
MSFT,2021-07-29 00:00:00+00:00,286.5,288.618,286.08,286.235,17782235,282.033440021,284.1184202164,281.6199878576,281.7725713941,17782235,0.0,1.0
MSFT,2021-07-30 00:00:00+00:00,284.91,286.66,283.91,285.17,20944846,280.4682282597,282.1909456071,279.4838183468,280.724174837,20944846,0.0,1.0
MSFT,2021-08-02 00:00:00+00:00,284.82,286.775,283.74,286.36,16267357,280.3796313675,282.304152747,279.3164686617,281.8956226332,16267357,0.0,1.0
MSFT,2021-08-03 00:00:00+00:00,287.12,287.23,284.0,285.42,17879048,282.643774167,282.7520592574,279.572415239,280.9702773152,17879048,0.0,1.0
MSFT,2021-08-04 00:00:00+00:00,286.51,287.5883,284.65,286.22,16191301,282.0432841202,283.1047733291,280.2122816823,281.7578052454,16191301,0.0,1.0
MSFT,2021-08-05 00:00:00+00:00,289.52,289.63,286.1,286.88,13900167,285.0063579577,285.1146430481,281.6396760559,282.4075157879,13900167,0.0,1.0
MSFT,2021-08-06 00:00:00+00:00,289.46,289.5,287.6238,288.505,16589336,284.947293363,284.9866697595,283.139719881,284.0071818962,16589336,0.0,1.0
MSFT,2021-08-09 00:00:00+00:00,288.33,291.55,287.81,289.75,16117629,283.8349101615,287.0047100807,283.3230170068,285.2327722377,16117629,0.0,1.0
MSFT,2021-08-10 00:00:00+00:00,286.44,289.25,285.2,288.8,18616578,281.9743754263,284.7405672813,280.7537071344,284.2975828205,18616578,0.0,1.0
MSFT,2021-08-11 00:00:00+00:00,286.95,288.66,285.86,287.21,13955934,282.4764244818,284.1597654327,281.4034176768,282.7323710591,13955934,0.0,1.0
MSFT,2021-08-12 00:00:00+00:00,289.81,289.97,286.34,286.63,14570391,285.2918368324,285.4493424185,281.875934435,282.1614133097,14570391,0.0,1.0
MSFT,2021-08-13 00:00:00+00:00,292.85,292.9,289.3,289.48,17283015,288.2844429674,288.333663463,284.7897877769,284.9669815612,17283015,0.0,1.0
MSFT,2021-08-16 00:00:00+00:00,294.6,294.82,290.02,293.19,22516027,290.0071603148,290.2237304956,285.4985629141,288.6191423377,22516027,0.0,1.0
MSFT,2021-08-17 00:00:00+00:00,293.08,293.43,291.08,292.39,20075250,288.5108572473,288.8554007168,286.5420374217,287.8316144075,20075250,0.0,1.0
MSFT,2021-08-18 00:00:00+00:00,290.73,294.82,290.27,292.04,21812985,286.7487635034,290.7827553265,286.2950627116,288.0408244541,21812985,0.56,1.0
MSFT,2021-08-19 00:00:00+00:00,296.77,297.47,288.64,288.6935,29850461,292.7060521615,293.3964664099,284.6873838187,284.7401511934,29850461,0.0,1.0
MSFT,2021-08-20 00:00:00+00:00,304.36,305.84,298.06,299.72,40817646,300.1921152268,301.6518482093,293.9783869908,295.6156550657,40817646,0.0,1.0
MSFT,2021-08-23 00:00:00+00:00,304.65,305.4,301.85,303.245,22830157,300.4781439869,301.2178735388,297.7164869931,299.0923839596,22830157,0.0,1.0
MSFT,2021-08-24 00:00:00+00:00,302.62,305.65,302.0035,305.02,18175774,298.4759426664,301.4644500561,297.8678849747,300.8430772325,18175774,0.0,1.0
MSFT,2021-08-25 00:00:00+00:00,302.01,304.59,300.42,304.3,20006057,297.8742959642,300.4189656227,296.3060693141,300.1329368627,20006057,0.0,1.0
MSFT,2021-08-26 00:00:00+00:00,299.09,302.429,298.95,300.99,17666084,294.9942822421,298.2875582072,294.8561993924,296.8682637736,17666084,0.0,1.0
MSFT,2021-08-27 00:00:00+00:00,299.72,300.87,296.83,298.987,22605726,295.6156550657,296.7499070453,292.7652305256,294.8926927169,22605726,0.0,1.0
MSFT,2021-08-30 00:00:00+00:00,303.59,304.22,301.06,301.115,16348072,299.4326595535,300.0540323771,296.9373051984,296.9915520322,16348072,0.0,1.0
MSFT,2021-08-31 00:00:00+00:00,301.88,304.5,301.5,304.42,26285338,297.7460761752,300.3301980765,297.3712798689,300.251293591,26285338,0.0,1.0
MSFT,2021-09-01 00:00:00+00:00,301.83,305.19,301.49,302.865,18983826,297.6967608717,301.0107492643,297.3614168082,298.7175876533,18983826,0.0,1.0
MSFT,2021-09-02 00:00:00+00:00,301.15,303.3602,300.18,302.2,16290545,297.0260727446,299.2060064188,296.0693558575,298.0616941173,16290545,0.0,1.0
MSFT,2021-09-03 00:00:00+00:00,301.14,302.6,300.26,300.99,14751610,297.0162096839,298.456216545,296.148260343,296.8682637736,14751610,0.0,1.0
MSFT,2021-09-07 00:00:00+00:00,300.18,301.09,298.2,301.005,17184083,296.0693558575,296.9668943805,294.1164698405,296.8830583646,17184083,0.0,1.0
MSFT,2021-09-08 00:00:00+00:00,300.21,300.61,297.4651,299.78,15046819,296.0989450396,296.4934674673,293.3916335102,295.6748334298,15046819,0.0,1.0
MSFT,2021-09-09 00:00:00+00:00,297.25,302.14,297.0,300.82,19927000,293.1794790747,298.0025157532,292.9329025574,296.7005917418,19927000,0.0,1.0
MSFT,2021-09-10 00:00:00+00:00,295.71,299.92,295.38,298.415,19633363,291.6605677281,295.8129162795,291.3350867253,294.3285256453,19633363,0.0,1.0
MSFT,2021-09-13 00:00:00+00:00,296.99,298.54,294.08,297.55,23652949,292.9230394967,294.451813904,290.0528888353,293.4753708955,23652949,0.0,1.0
MSFT,2021-09-14 00:00:00+00:00,299.79,301.39,298.1,299.56,21853433,295.6846964905,297.2627862013,294.0178392335,295.4578460946,21853433,0.0,1.0
MSFT,2021-09-15 00:00:00+00:00,304.82,305.32,301.82,303.26,28356304,300.6458160187,301.1389690533,297.686897811,299.1071785507,28356304,0.0,1.0
MSFT,2021-09-16 00:00:00+00:00,305.22,305.31,300.76,303.76,19550815,301.0403384464,301.1291059926,296.6414133776,299.6003315853,19550815,0.0,1.0
MSFT,2021-09-17 00:00:00+00:00,299.87,304.5,299.53,304.17,41372457,295.763600976,300.3301980765,295.4282569125,300.0047170737,41372457,0.0,1.0
MSFT,2021-09-20 00:00:00+00:00,294.3,298.72,289.52,296.33,38278661,290.2698761705,294.6293489964,285.5553331596,292.272077491,38278661,0.0,1.0
MSFT,2021-09-21 00:00:00+00:00,294.8,297.54,294.07,295.69,22364103,290.7630292051,293.4655078348,290.0430257746,291.6408416067,22364103,0.0,1.0
MSFT,2021-09-22 00:00:00+00:00,298.58,300.22,294.51,296.725,26626342,294.4912661468,296.1088081003,290.477000445,292.6616683884,26626342,0.0,1.0
MSFT,2021-09-23 00:00:00+00:00,299.56,300.9,297.5339,298.845,18604601,295.4578460946,296.7794962273,293.4594913677,294.7526372551,18604601,0.0,1.0
MSFT,2021-09-24 00:00:00+00:00,299.35,299.8,296.93,298.23,14998978,295.25072182,295.6945595512,292.8638611325,294.1460590225,14998978,0.0,1.0
MSFT,2021-09-27 00:00:00+00:00,294.17,296.47,292.9449,296.14,23571742,290.1416563815,292.4101603407,288.9333328161,292.0846793379,23571742,0.0,1.0
MSFT,2021-09-28 00:00:00+00:00,283.52,290.78,282.75,289.795,43186237,279.6374967443,286.7980788069,278.8780410711,285.8265673287,43186237,0.0,1.0
MSFT,2021-09-29 00:00:00+00:00,284.0,286.77,283.01,285.1,26353696,280.1109236576,282.8429914693,279.134480649,281.1958603337,26353696,0.0,1.0
MSFT,2021-09-30 00:00:00+00:00,281.92,287.83,281.62,285.71,32343635,278.0594070336,283.8884759027,277.7635152128,281.7975070359,32343635,0.0,1.0
MSFT,2021-10-01 00:00:00+00:00,289.1,289.98,281.29,282.1217,30086280,285.1410846106,286.0090339515,277.43803421,278.2583449678,30086280,0.0,1.0
MSFT,2021-10-04 00:00:00+00:00,283.11,287.75,280.25,287.4,31350747,279.233111256,283.8095714171,276.412275898,283.4643642929,31350747,0.0,1.0
MSFT,2021-10-05 00:00:00+00:00,288.76,290.398,284.0464,284.0464,24993024,284.805740547,286.4213098884,280.1566882592,280.1566882592,24993024,0.0,1.0
MSFT,2021-10-06 00:00:00+00:00,293.11,293.63,285.5093,285.78,28002559,289.0961719481,289.6090511041,281.5995554078,281.8665484608,28002559,0.0,1.0
MSFT,2021-10-07 00:00:00+00:00,294.85,296.64,293.92,295.175,20430471,290.8123445086,292.5778323725,289.8950798642,291.1328939811,20430471,0.0,1.0
MSFT,2021-10-08 00:00:00+00:00,294.85,296.6409,293.76,296.219,17685700,290.8123445086,292.5787200479,289.7372708931,292.1625975173,17685700,0.0,1.0
MSFT,2021-10-11 00:00:00+00:00,294.23,297.97,292.745,292.92,19298634,290.2008347457,293.8896194445,288.7361702329,288.908773795,19298634,0.0,1.0
MSFT,2021-10-12 00:00:00+00:00,292.88,295.44,292.35,295.34,17974143,288.8693215522,291.3942650894,288.3465793355,291.2956344825,17974143,0.0,1.0
MSFT,2021-10-13 00:00:00+00:00,296.31,297.28,293.49,294.91,23424025,292.2523513696,293.2090682568,289.4709682544,290.8715228727,23424025,0.0,1.0
MSFT,2021-10-14 00:00:00+00:00,302.75,303.27,297.83,299.21,27262902,298.6041624554,299.1170416114,293.7515365948,295.1126389704,27262902,0.0,1.0
MSFT,2021-10-15 00:00:00+00:00,304.21,304.45,300.5191,302.34,25384803,300.0441693164,300.2808827731,296.4038122456,298.199776967,25384803,0.0,1.0
MSFT,2021-10-18 00:00:00+00:00,307.29,308.21,302.69,303.57,22729297,303.0819920096,303.9893935933,298.5449840912,299.4129334321,22729297,0.0,1.0
MSFT,2021-10-19 00:00:00+00:00,308.23,309.3,307.22,308.348,17682139,304.0091197147,305.0644672088,303.0129505848,304.1255038309,17682139,0.0,1.0
MSFT,2021-10-20 00:00:00+00:00,307.41,309.7,306.11,309.21,16537069,303.2003487379,305.4589896364,301.918150848,304.9756996625,16537069,0.0,1.0
MSFT,2021-10-21 00:00:00+00:00,310.76,311.02,306.36,307.1702,16918100,306.5044740698,306.7609136478,302.1647273653,302.9638325425,16918100,0.0,1.0
MSFT,2021-10-22 00:00:00+00:00,309.16,311.09,307.8,310.4,17449332,304.9263843591,306.8299550727,303.5850081049,306.1494038849,17449332,0.0,1.0
MSFT,2021-10-25 00:00:00+00:00,308.13,309.4,306.46,309.36,17554469,303.9104891078,305.1630978157,302.2633579722,305.1236455729,17554469,0.0,1.0
MSFT,2021-10-26 00:00:00+00:00,310.11,312.395,308.5967,311.0,28107349,305.8633751248,308.117084493,304.3707981503,306.7411875264,28107349,0.0,1.0
MSFT,2021-10-27 00:00:00+00:00,323.17,326.0973,316.0,316.0,52588690,318.7445323888,321.6317461452,311.6727178725,311.6727178725,52588690,0.0,1.0
MSFT,2021-10-28 00:00:00+00:00,324.35,324.87,321.3601,324.325,26297943,319.9083735505,320.4212527065,316.9594170341,319.8837158987,26297943,0.0,1.0
MSFT,2021-10-29 00:00:00+00:00,331.62,332.0,323.9,324.13,34765982,327.0788186737,327.45361498,319.4645358193,319.6913862152,34765982,0.0,1.0
MSFT,2021-11-01 00:00:00+00:00,329.37,331.49,326.37,331.355,26840400,324.8596300179,326.9505988847,321.9007118103,326.8174475653,26840400,0.0,1.0
MSFT,2021-11-02 00:00:00+00:00,333.13,333.45,330.0,330.31,25719044,328.5681408382,328.8837587803,325.4810028415,325.786757723,25719044,0.0,1.0
MSFT,2021-11-03 00:00:00+00:00,334.0,334.9,330.65,333.9,21500082,329.4262271184,330.3139025807,326.1221017865,329.3275965115,21500082,0.0,1.0
MSFT,2021-11-04 00:00:00+00:00,336.44,336.54,329.51,332.89,23992202,331.8328139273,331.9314445342,324.9977128676,328.3314273816,23992202,0.0,1.0
MSFT,2021-11-05 00:00:00+00:00,336.06,338.79,334.4217,338.51,22570098,331.458017621,334.15063319,329.8421523878,333.8744674906,22570098,0.0,1.0
MSFT,2021-11-08 00:00:00+00:00,336.99,337.65,334.44,337.3,20897001,332.3752822654,333.0262442711,329.8602017889,332.6810371468,20897001,0.0,1.0
MSFT,2021-11-09 00:00:00+00:00,335.95,338.72,334.53,337.1071,19890003,331.3495239534,334.0815917651,329.9489693351,332.4907787061,19890003,0.0,1.0
MSFT,2021-11-10 00:00:00+00:00,330.8,334.6303,329.92,334.57,25500938,326.2700476969,330.0478958338,325.402098356,329.9884215779,25500938,0.0,1.0
MSFT,2021-11-11 00:00:00+00:00,332.43,333.7746,330.51,331.25,16849844,327.8777265897,329.2039137304,325.9840189368,326.7138854281,16849844,0.0,1.0
MSFT,2021-11-12 00:00:00+00:00,336.72,337.23,333.79,333.92,23484434,332.1089796267,332.611995722,329.2191028439,329.3473226329,23484434,0.0,1.0
MSFT,2021-11-15 00:00:00+00:00,336.07,337.88,334.034,337.54,16723009,331.4678806817,333.253094667,329.4597615248,332.9177506034,16723009,0.0,1.0
MSFT,2021-11-16 00:00:00+00:00,339.51,340.67,335.51,335.68,20886832,334.8607735598,336.0048886001,330.9155492829,331.0832213147,20886832,0.0,1.0
MSFT,2021-11-17 00:00:00+00:00,339.12,342.19,338.0,338.94,19053380,335.0876239557,338.1211194899,333.9809415459,334.9097642827,19053380,0.62,1.0
